week_start,area,reservoir_pct,iso_year,iso_week
1995-01-08,NO1,63.60945,1995,1
1995-01-15,NO1,60.504290000000005,1995,2
1995-01-22,NO1,58.536494,1995,3
1995-01-29,NO1,55.50069,1995,4
1995-02-05,NO1,52.163494,1995,5
1995-02-12,NO1,49.360743,1995,6
1995-02-19,NO1,46.51553,1995,7
1995-02-26,NO1,43.435606,1995,8
1995-03-05,NO1,40.384004000000004,1995,9
1995-03-12,NO1,37.234157,1995,10
1995-03-19,NO1,34.170264,1995,11
1995-03-26,NO1,31.528637,1995,12
1995-04-02,NO1,28.519785,1995,13
1995-04-09,NO1,25.674802000000003,1995,14
1995-04-16,NO1,23.22531,1995,15
1995-04-23,NO1,20.718782,1995,16
1995-04-30,NO1,19.897865,1995,17
1995-05-07,NO1,21.432856,1995,18
1995-05-14,NO1,23.409761,1995,19
1995-05-21,NO1,22.875868,1995,20
1995-05-28,NO1,27.253610000000002,1995,21
1995-06-04,NO1,42.863724,1995,22
1995-06-11,NO1,53.832100000000004,1995,23
1995-06-18,NO1,62.986034000000004,1995,24
1995-06-25,NO1,69.74325,1995,25
1995-07-02,NO1,75.409657,1995,26
1995-07-09,NO1,76.885784,1995,27
1995-07-16,NO1,80.14296,1995,28
1995-07-23,NO1,84.697795,1995,29
1995-07-30,NO1,86.67518,1995,30
1995-08-06,NO1,87.92372,1995,31
1995-08-13,NO1,87.43294,1995,32
1995-08-20,NO1,87.11774,1995,33
1995-08-27,NO1,86.747694,1995,34
1995-09-03,NO1,85.42492,1995,35
1995-09-10,NO1,86.131006,1995,36
1995-09-17,NO1,86.538553,1995,37
1995-09-24,NO1,85.88695,1995,38
1995-10-01,NO1,86.815846,1995,39
1995-10-08,NO1,90.73702,1995,40
1995-10-15,NO1,91.95636,1995,41
1995-10-22,NO1,93.834597,1995,42
1995-10-29,NO1,96.19864,1995,43
1995-11-05,NO1,94.59493,1995,44
1995-11-12,NO1,91.875726,1995,45
1995-11-19,NO1,88.25249,1995,46
1995-11-26,NO1,86.28306,1995,47
1995-12-03,NO1,83.65207,1995,48
1995-12-10,NO1,80.22173599999999,1995,49
1995-12-17,NO1,77.0614,1995,50
1995-12-24,NO1,73.01002,1995,51
1995-12-31,NO1,69.01102,1995,52
1996-01-07,NO1,64.7979,1996,1
1996-01-14,NO1,61.273867,1996,2
1996-01-21,NO1,57.605653999999994,1996,3
1996-01-28,NO1,53.58822,1996,4
1996-02-04,NO1,49.674368,1996,5
1996-02-11,NO1,45.521346,1996,6
1996-02-18,NO1,41.408262,1996,7
1996-02-25,NO1,37.493977,1996,8
1996-03-03,NO1,34.332817999999996,1996,9
1996-03-10,NO1,31.331262,1996,10
1996-03-17,NO1,28.270978000000003,1996,11
1996-03-24,NO1,25.268462000000003,1996,12
1996-03-31,NO1,22.300512,1996,13
1996-04-07,NO1,19.852845,1996,14
1996-04-14,NO1,17.672415,1996,15
1996-04-21,NO1,17.186519999999998,1996,16
1996-04-28,NO1,21.098389,1996,17
1996-05-05,NO1,22.063139,1996,18
1996-05-12,NO1,22.300574,1996,19
1996-05-19,NO1,25.661817,1996,20
1996-05-26,NO1,27.182886,1996,21
1996-06-02,NO1,29.473016,1996,22
1996-06-09,NO1,33.4409,1996,23
1996-06-16,NO1,37.40735,1996,24
1996-06-23,NO1,40.286317,1996,25
1996-06-30,NO1,41.914073,1996,26
1996-07-07,NO1,45.049882000000004,1996,27
1996-07-14,NO1,46.876928,1996,28
1996-07-21,NO1,47.298610000000004,1996,29
1996-07-28,NO1,47.719488,1996,30
1996-08-04,NO1,47.796136,1996,31
1996-08-11,NO1,48.269123,1996,32
1996-08-18,NO1,48.367217000000004,1996,33
1996-08-25,NO1,48.958164,1996,34
1996-09-01,NO1,50.937414000000004,1996,35
1996-09-08,NO1,51.663136,1996,36
1996-09-15,NO1,51.13607999999999,1996,37
1996-09-22,NO1,50.347507,1996,38
1996-09-29,NO1,50.43143,1996,39
1996-10-06,NO1,53.135175000000004,1996,40
1996-10-13,NO1,55.203086,1996,41
1996-10-20,NO1,57.3371,1996,42
1996-10-27,NO1,58.240990000000004,1996,43
1996-11-03,NO1,61.08029499999999,1996,44
1996-11-10,NO1,63.876520000000006,1996,45
1996-11-17,NO1,63.11287,1996,46
1996-11-24,NO1,61.948043,1996,47
1996-12-01,NO1,59.827113,1996,48
1996-12-08,NO1,58.2624,1996,49
1996-12-15,NO1,56.11446,1996,50
1996-12-22,NO1,53.192510000000006,1996,51
1996-12-29,NO1,50.602199999999996,1996,52
1997-01-05,NO1,47.692233,1997,1
1997-01-12,NO1,44.704726,1997,2
1997-01-19,NO1,43.139624999999995,1997,3
1997-01-26,NO1,40.827045,1997,4
1997-02-02,NO1,38.535497,1997,5
1997-02-09,NO1,36.63285,1997,6
1997-02-16,NO1,34.844884,1997,7
1997-02-23,NO1,33.099958,1997,8
1997-03-02,NO1,32.13953,1997,9
1997-03-09,NO1,30.815991999999998,1997,10
1997-03-16,NO1,28.968040000000002,1997,11
1997-03-23,NO1,26.22398,1997,12
1997-03-30,NO1,24.392602,1997,13
1997-04-06,NO1,23.546965,1997,14
1997-04-13,NO1,21.914232,1997,15
1997-04-20,NO1,20.54536,1997,16
1997-04-27,NO1,18.799795,1997,17
1997-05-04,NO1,19.004336,1997,18
1997-05-11,NO1,19.645096000000002,1997,19
1997-05-18,NO1,23.384078,1997,20
1997-05-25,NO1,26.60102,1997,21
1997-06-01,NO1,30.143386,1997,22
1997-06-08,NO1,38.4522,1997,23
1997-06-15,NO1,49.283860000000004,1997,24
1997-06-22,NO1,55.19752,1997,25
1997-06-29,NO1,61.454165,1997,26
1997-07-06,NO1,69.51848000000001,1997,27
1997-07-13,NO1,72.727984,1997,28
1997-07-20,NO1,75.083274,1997,29
1997-07-27,NO1,76.759154,1997,30
1997-08-03,NO1,78.40218,1997,31
1997-08-10,NO1,78.93331,1997,32
1997-08-17,NO1,78.620917,1997,33
1997-08-24,NO1,78.01782,1997,34
1997-08-31,NO1,80.997485,1997,35
1997-09-07,NO1,83.091754,1997,36
1997-09-14,NO1,84.534496,1997,37
1997-09-21,NO1,87.22182000000001,1997,38
1997-09-28,NO1,86.58854000000001,1997,39
1997-10-05,NO1,86.271006,1997,40
1997-10-12,NO1,88.44701,1997,41
1997-10-19,NO1,88.52788000000001,1997,42
1997-10-26,NO1,87.161773,1997,43
1997-11-02,NO1,85.01733999999999,1997,44
1997-11-09,NO1,82.952636,1997,45
1997-11-16,NO1,82.513857,1997,46
1997-11-23,NO1,80.084014,1997,47
1997-11-30,NO1,77.1517,1997,48
1997-12-07,NO1,73.58816,1997,49
1997-12-14,NO1,71.756613,1997,50
1997-12-21,NO1,68.65267,1997,51
1997-12-28,NO1,65.89372999999999,1997,52
1998-01-04,NO1,63.541055,1998,1
1998-01-11,NO1,61.11004,1998,2
1998-01-18,NO1,60.291194999999995,1998,3
1998-01-25,NO1,57.476664,1998,4
1998-02-01,NO1,54.149586000000006,1998,5
1998-02-08,NO1,50.95214,1998,6
1998-02-15,NO1,49.16951,1998,7
1998-02-22,NO1,49.273652,1998,8
1998-03-01,NO1,49.352744,1998,9
1998-03-08,NO1,47.00511,1998,10
1998-03-15,NO1,44.340032,1998,11
1998-03-22,NO1,41.90321,1998,12
1998-03-29,NO1,39.725557,1998,13
1998-04-05,NO1,39.518353,1998,14
1998-04-12,NO1,38.136354,1998,15
1998-04-19,NO1,36.145642,1998,16
1998-04-26,NO1,35.576174,1998,17
1998-05-03,NO1,40.035844,1998,18
1998-05-10,NO1,44.062975,1998,19
1998-05-17,NO1,50.26977,1998,20
1998-05-24,NO1,54.941756,1998,21
1998-05-31,NO1,57.366130000000005,1998,22
1998-06-07,NO1,61.05028,1998,23
1998-06-14,NO1,67.04472,1998,24
1998-06-21,NO1,70.4522,1998,25
1998-06-28,NO1,76.727295,1998,26
1998-07-05,NO1,82.20629000000001,1998,27
1998-07-12,NO1,83.79611,1998,28
1998-07-19,NO1,85.486996,1998,29
1998-07-26,NO1,88.32428,1998,30
1998-08-02,NO1,89.5547,1998,31
1998-08-09,NO1,90.89386999999999,1998,32
1998-08-16,NO1,91.43924,1998,33
1998-08-23,NO1,93.32233,1998,34
1998-08-30,NO1,92.649645,1998,35
1998-09-06,NO1,91.43185,1998,36
1998-09-13,NO1,92.809856,1998,37
1998-09-20,NO1,94.382745,1998,38
1998-09-27,NO1,93.45293,1998,39
1998-10-04,NO1,92.42849,1998,40
1998-10-11,NO1,90.581757,1998,41
1998-10-18,NO1,89.42946,1998,42
1998-10-25,NO1,90.65871,1998,43
1998-11-01,NO1,91.483855,1998,44
1998-11-08,NO1,89.538294,1998,45
1998-11-15,NO1,87.26997,1998,46
1998-11-22,NO1,84.06354999999999,1998,47
1998-11-29,NO1,81.35369,1998,48
1998-12-06,NO1,78.38099,1998,49
1998-12-13,NO1,74.83782,1998,50
1998-12-20,NO1,72.80016,1998,51
1998-12-27,NO1,70.50695999999999,1998,52
1999-01-03,NO1,68.35678,1998,53
1999-01-10,NO1,65.84325,1999,1
1999-01-17,NO1,62.39475,1999,2
1999-01-24,NO1,60.255705999999996,1999,3
1999-01-31,NO1,56.918347000000004,1999,4
1999-02-07,NO1,54.70806,1999,5
1999-02-14,NO1,50.997066000000004,1999,6
1999-02-21,NO1,48.057142000000006,1999,7
1999-02-28,NO1,45.019534,1999,8
1999-03-07,NO1,42.262667,1999,9
1999-03-14,NO1,38.909853,1999,10
1999-03-21,NO1,36.02299,1999,11
1999-03-28,NO1,33.224013,1999,12
1999-04-04,NO1,32.09798,1999,13
1999-04-11,NO1,33.654246,1999,14
1999-04-18,NO1,34.144914,1999,15
1999-04-25,NO1,33.099073000000004,1999,16
1999-05-02,NO1,35.421133,1999,17
1999-05-09,NO1,36.59355,1999,18
1999-05-16,NO1,36.292118,1999,19
1999-05-23,NO1,41.494036,1999,20
1999-05-30,NO1,48.362598,1999,21
1999-06-06,NO1,56.523126000000005,1999,22
1999-06-13,NO1,66.61222,1999,23
1999-06-20,NO1,74.10634999999999,1999,24
1999-06-27,NO1,78.31611000000001,1999,25
1999-07-04,NO1,84.65097,1999,26
1999-07-11,NO1,86.889213,1999,27
1999-07-18,NO1,88.35957,1999,28
1999-07-25,NO1,90.556663,1999,29
1999-08-01,NO1,90.717226,1999,30
1999-08-08,NO1,90.07015,1999,31
1999-08-15,NO1,89.57364,1999,32
1999-08-22,NO1,89.115614,1999,33
1999-08-29,NO1,88.09151,1999,34
1999-09-05,NO1,87.34761,1999,35
1999-09-12,NO1,86.696553,1999,36
1999-09-19,NO1,86.68238000000001,1999,37
1999-09-26,NO1,89.489317,1999,38
1999-10-03,NO1,91.31634,1999,39
1999-10-10,NO1,91.61046,1999,40
1999-10-17,NO1,91.592604,1999,41
1999-10-24,NO1,89.981306,1999,42
1999-10-31,NO1,89.484173,1999,43
1999-11-07,NO1,91.279066,1999,44
1999-11-14,NO1,90.519965,1999,45
1999-11-21,NO1,88.33668,1999,46
1999-11-28,NO1,87.32493500000001,1999,47
1999-12-05,NO1,86.94679,1999,48
1999-12-12,NO1,85.17045399999999,1999,49
1999-12-19,NO1,81.91788,1999,50
1999-12-26,NO1,79.41916,1999,51
2000-01-02,NO1,76.46256,1999,52
2000-01-09,NO1,74.12244700000001,2000,1
2000-01-16,NO1,71.16295000000001,2000,2
2000-01-23,NO1,67.375386,2000,3
2000-01-30,NO1,63.69169,2000,4
2000-02-06,NO1,60.593414,2000,5
2000-02-13,NO1,58.056456,2000,6
2000-02-20,NO1,54.34814,2000,7
2000-02-27,NO1,50.6934,2000,8
2000-03-05,NO1,47.602075,2000,9
2000-03-12,NO1,44.577149999999996,2000,10
2000-03-19,NO1,41.143125000000005,2000,11
2000-03-26,NO1,38.245050000000006,2000,12
2000-04-02,NO1,34.866816,2000,13
2000-04-09,NO1,31.758562,2000,14
2000-04-16,NO1,29.187196,2000,15
2000-04-23,NO1,29.026639999999997,2000,16
2000-04-30,NO1,32.976487,2000,17
2000-05-07,NO1,41.562966,2000,18
2000-05-14,NO1,49.048218,2000,19
2000-05-21,NO1,58.14312699999999,2000,20
2000-05-28,NO1,62.24728,2000,21
2000-06-04,NO1,64.946413,2000,22
2000-06-11,NO1,67.28605,2000,23
2000-06-18,NO1,71.30086,2000,24
2000-06-25,NO1,76.718175,2000,25
2000-07-02,NO1,82.148874,2000,26
2000-07-09,NO1,86.02056,2000,27
2000-07-16,NO1,88.34634,2000,28
2000-07-23,NO1,89.7347,2000,29
2000-07-30,NO1,91.483974,2000,30
2000-08-06,NO1,91.52645,2000,31
2000-08-13,NO1,91.2893,2000,32
2000-08-20,NO1,92.39265,2000,33
2000-08-27,NO1,92.50968,2000,34
2000-09-03,NO1,92.524886,2000,35
2000-09-10,NO1,93.07577,2000,36
2000-09-17,NO1,92.41652,2000,37
2000-09-24,NO1,92.09095,2000,38
2000-10-01,NO1,92.20127000000001,2000,39
2000-10-08,NO1,91.8941,2000,40
2000-10-15,NO1,94.621766,2000,41
2000-10-22,NO1,96.22977,2000,42
2000-10-29,NO1,96.15437,2000,43
2000-11-05,NO1,96.546024,2000,44
2000-11-12,NO1,95.532554,2000,45
2000-11-19,NO1,94.17565,2000,46
2000-11-26,NO1,92.935944,2000,47
2000-12-03,NO1,91.19225,2000,48
2000-12-10,NO1,90.70945,2000,49
2000-12-17,NO1,89.439744,2000,50
2000-12-24,NO1,85.92526000000001,2000,51
2000-12-31,NO1,82.334524,2000,52
2001-01-07,NO1,79.024804,2001,1
2001-01-14,NO1,74.91739,2001,2
2001-01-21,NO1,70.63626,2001,3
2001-01-28,NO1,67.08615,2001,4
2001-02-04,NO1,62.732169999999996,2001,5
2001-02-11,NO1,58.56552000000001,2001,6
2001-02-18,NO1,54.903983999999994,2001,7
2001-02-25,NO1,50.923574,2001,8
2001-03-04,NO1,46.65835,2001,9
2001-03-11,NO1,43.041158,2001,10
2001-03-18,NO1,39.62068,2001,11
2001-03-25,NO1,36.037928,2001,12
2001-04-01,NO1,32.674482,2001,13
2001-04-08,NO1,30.211246000000003,2001,14
2001-04-15,NO1,27.726020000000002,2001,15
2001-04-22,NO1,24.993560000000002,2001,16
2001-04-29,NO1,23.505734,2001,17
2001-05-06,NO1,23.789994,2001,18
2001-05-13,NO1,27.30184,2001,19
2001-05-20,NO1,33.755943,2001,20
2001-05-27,NO1,39.498213,2001,21
2001-06-03,NO1,46.60439,2001,22
2001-06-10,NO1,51.164436,2001,23
2001-06-17,NO1,53.65586,2001,24
2001-06-24,NO1,59.69071,2001,25
2001-07-01,NO1,65.25144,2001,26
2001-07-08,NO1,69.87753,2001,27
2001-07-15,NO1,74.104315,2001,28
2001-07-22,NO1,75.82468999999999,2001,29
2001-07-29,NO1,76.849884,2001,30
2001-08-05,NO1,77.58755000000001,2001,31
2001-08-12,NO1,78.19355,2001,32
2001-08-19,NO1,79.36368999999999,2001,33
2001-08-26,NO1,80.182254,2001,34
2001-09-02,NO1,80.49836,2001,35
2001-09-09,NO1,80.38311,2001,36
2001-09-16,NO1,80.001044,2001,37
2001-09-23,NO1,80.52762999999999,2001,38
2001-09-30,NO1,79.81363999999999,2001,39
2001-10-07,NO1,83.62461,2001,40
2001-10-14,NO1,87.82384,2001,41
2001-10-21,NO1,88.036793,2001,42
2001-10-28,NO1,88.08897,2001,43
2001-11-04,NO1,90.027016,2001,44
2001-11-11,NO1,89.089394,2001,45
2001-11-18,NO1,86.57494,2001,46
2001-11-25,NO1,83.74480600000001,2001,47
2001-12-02,NO1,81.526893,2001,48
2001-12-09,NO1,78.88427,2001,49
2001-12-16,NO1,75.98164,2001,50
2001-12-23,NO1,72.289395,2001,51
2001-12-30,NO1,68.8672,2001,52
2002-01-06,NO1,65.08705,2002,1
2002-01-13,NO1,61.484635,2002,2
2002-01-20,NO1,58.672599999999996,2002,3
2002-01-27,NO1,55.73236299999999,2002,4
2002-02-03,NO1,53.68347,2002,5
2002-02-10,NO1,52.092284,2002,6
2002-02-17,NO1,49.218216999999996,2002,7
2002-02-24,NO1,45.87978,2002,8
2002-03-03,NO1,42.438877000000005,2002,9
2002-03-10,NO1,39.833462,2002,10
2002-03-17,NO1,36.794865,2002,11
2002-03-24,NO1,33.710328000000004,2002,12
2002-03-31,NO1,31.122008,2002,13
2002-04-07,NO1,29.695618000000003,2002,14
2002-04-14,NO1,28.439707,2002,15
2002-04-21,NO1,27.502771999999997,2002,16
2002-04-28,NO1,30.578654999999998,2002,17
2002-05-05,NO1,33.627042,2002,18
2002-05-12,NO1,38.50595,2002,19
2002-05-19,NO1,45.509332,2002,20
2002-05-26,NO1,54.565929999999994,2002,21
2002-06-02,NO1,62.769394999999996,2002,22
2002-06-09,NO1,69.614005,2002,23
2002-06-16,NO1,74.96898,2002,24
2002-06-23,NO1,77.73889,2002,25
2002-06-30,NO1,80.02799,2002,26
2002-07-07,NO1,81.44497000000001,2002,27
2002-07-14,NO1,86.47194499999999,2002,28
2002-07-21,NO1,87.588865,2002,29
2002-07-28,NO1,87.625366,2002,30
2002-08-04,NO1,86.926913,2002,31
2002-08-11,NO1,85.63121,2002,32
2002-08-18,NO1,84.648025,2002,33
2002-08-25,NO1,83.318156,2002,34
2002-09-01,NO1,81.98626,2002,35
2002-09-08,NO1,81.557727,2002,36
2002-09-15,NO1,80.74128,2002,37
2002-09-22,NO1,79.105324,2002,38
2002-09-29,NO1,77.15090500000001,2002,39
2002-10-06,NO1,75.6377,2002,40
2002-10-13,NO1,73.444974,2002,41
2002-10-20,NO1,70.615613,2002,42
2002-10-27,NO1,69.347316,2002,43
2002-11-03,NO1,67.03098,2002,44
2002-11-10,NO1,64.497185,2002,45
2002-11-17,NO1,61.51819,2002,46
2002-11-24,NO1,58.59093,2002,47
2002-12-01,NO1,55.568415,2002,48
2002-12-08,NO1,52.51894,2002,49
2002-12-15,NO1,49.222293,2002,50
2002-12-22,NO1,46.200672,2002,51
2002-12-29,NO1,43.493062,2002,52
2003-01-05,NO1,40.221024,2003,1
2003-01-12,NO1,36.844134000000004,2003,2
2003-01-19,NO1,35.594386,2003,3
2003-01-26,NO1,34.076598000000004,2003,4
2003-02-02,NO1,31.851414,2003,5
2003-02-09,NO1,29.152637999999996,2003,6
2003-02-16,NO1,26.883128,2003,7
2003-02-23,NO1,24.287227,2003,8
2003-03-02,NO1,21.523064,2003,9
2003-03-09,NO1,19.311948,2003,10
2003-03-16,NO1,17.450236,2003,11
2003-03-23,NO1,15.255341,2003,12
2003-03-30,NO1,13.628419,2003,13
2003-04-06,NO1,12.045606000000001,2003,14
2003-04-13,NO1,10.274084,2003,15
2003-04-20,NO1,10.072485,2003,16
2003-04-27,NO1,11.567432,2003,17
2003-05-04,NO1,13.603814,2003,18
2003-05-11,NO1,16.179178999999998,2003,19
2003-05-18,NO1,19.331284,2003,20
2003-05-25,NO1,25.883204,2003,21
2003-06-01,NO1,34.314173,2003,22
2003-06-08,NO1,44.595873000000005,2003,23
2003-06-15,NO1,50.741749999999996,2003,24
2003-06-22,NO1,54.891944,2003,25
2003-06-29,NO1,59.36861,2003,26
2003-07-06,NO1,62.905173999999995,2003,27
2003-07-13,NO1,64.309996,2003,28
2003-07-20,NO1,65.42985999999999,2003,29
2003-07-27,NO1,68.17531,2003,30
2003-08-03,NO1,69.03823,2003,31
2003-08-10,NO1,68.361956,2003,32
2003-08-17,NO1,68.90079999999999,2003,33
2003-08-24,NO1,69.38964,2003,34
2003-08-31,NO1,69.04210400000001,2003,35
2003-09-07,NO1,68.287814,2003,36
2003-09-14,NO1,69.79837,2003,37
2003-09-21,NO1,70.263696,2003,38
2003-09-28,NO1,73.41614,2003,39
2003-10-05,NO1,73.93352399999999,2003,40
2003-10-12,NO1,73.92369,2003,41
2003-10-19,NO1,72.23491,2003,42
2003-10-26,NO1,69.609225,2003,43
2003-11-02,NO1,67.94412,2003,44
2003-11-09,NO1,67.2959,2003,45
2003-11-16,NO1,65.5509,2003,46
2003-11-23,NO1,63.9333,2003,47
2003-11-30,NO1,62.434745,2003,48
2003-12-07,NO1,60.865444000000004,2003,49
2003-12-14,NO1,58.73977500000001,2003,50
2003-12-21,NO1,56.93935,2003,51
2003-12-28,NO1,56.04850999999999,2003,52
2004-01-04,NO1,53.607260000000004,2004,1
2004-01-11,NO1,50.927585,2004,2
2004-01-18,NO1,47.879893,2004,3
2004-01-25,NO1,44.323215,2004,4
2004-02-01,NO1,40.867062999999995,2004,5
2004-02-08,NO1,39.644435,2004,6
2004-02-15,NO1,36.620617,2004,7
2004-02-22,NO1,33.31959,2004,8
2004-02-29,NO1,30.053112,2004,9
2004-03-07,NO1,26.761517,2004,10
2004-03-14,NO1,23.735139999999998,2004,11
2004-03-21,NO1,22.505492,2004,12
2004-03-28,NO1,19.979779999999998,2004,13
2004-04-04,NO1,18.341179,2004,14
2004-04-11,NO1,17.21954,2004,15
2004-04-18,NO1,17.402099,2004,16
2004-04-25,NO1,21.903116,2004,17
2004-05-02,NO1,26.817212,2004,18
2004-05-09,NO1,41.015879999999996,2004,19
2004-05-16,NO1,46.742576,2004,20
2004-05-23,NO1,49.680935999999996,2004,21
2004-05-30,NO1,50.30157,2004,22
2004-06-06,NO1,52.465874,2004,23
2004-06-13,NO1,55.780030000000004,2004,24
2004-06-20,NO1,57.45072,2004,25
2004-06-27,NO1,59.880005999999995,2004,26
2004-07-04,NO1,62.328994,2004,27
2004-07-11,NO1,63.7015,2004,28
2004-07-18,NO1,64.917815,2004,29
2004-07-25,NO1,66.37593000000001,2004,30
2004-08-01,NO1,66.64576,2004,31
2004-08-08,NO1,67.51219,2004,32
2004-08-15,NO1,67.25204599999999,2004,33
2004-08-22,NO1,67.65771000000001,2004,34
2004-08-29,NO1,69.29562,2004,35
2004-09-05,NO1,72.53355,2004,36
2004-09-12,NO1,72.232133,2004,37
2004-09-19,NO1,74.433047,2004,38
2004-09-26,NO1,77.002287,2004,39
2004-10-03,NO1,77.77212,2004,40
2004-10-10,NO1,81.127006,2004,41
2004-10-17,NO1,80.40756999999999,2004,42
2004-10-24,NO1,80.668575,2004,43
2004-10-31,NO1,80.10718,2004,44
2004-11-07,NO1,78.96352,2004,45
2004-11-14,NO1,79.06369600000001,2004,46
2004-11-21,NO1,77.85827499999999,2004,47
2004-11-28,NO1,75.70761,2004,48
2004-12-05,NO1,73.50659,2004,49
2004-12-12,NO1,71.63123999999999,2004,50
2004-12-19,NO1,70.51344499999999,2004,51
2004-12-26,NO1,68.12618,2004,52
2005-01-02,NO1,66.63838600000001,2004,53
2005-01-09,NO1,66.731274,2005,1
2005-01-16,NO1,65.883434,2005,2
2005-01-23,NO1,63.430166,2005,3
2005-01-30,NO1,59.76825,2005,4
2005-02-06,NO1,56.073624,2005,5
2005-02-13,NO1,52.532595,2005,6
2005-02-20,NO1,48.54416,2005,7
2005-02-27,NO1,44.52386,2005,8
2005-03-06,NO1,40.522966,2005,9
2005-03-13,NO1,36.738917,2005,10
2005-03-20,NO1,33.150643,2005,11
2005-03-27,NO1,30.587348,2005,12
2005-04-03,NO1,28.21257,2005,13
2005-04-10,NO1,26.529202,2005,14
2005-04-17,NO1,25.793224999999996,2005,15
2005-04-24,NO1,25.004402,2005,16
2005-05-01,NO1,25.138673,2005,17
2005-05-08,NO1,27.52458,2005,18
2005-05-15,NO1,28.089039999999997,2005,19
2005-05-22,NO1,29.89638,2005,20
2005-05-29,NO1,36.84518,2005,21
2005-06-05,NO1,41.600037,2005,22
2005-06-12,NO1,45.401824000000005,2005,23
2005-06-19,NO1,54.180550000000004,2005,24
2005-06-26,NO1,62.524855,2005,25
2005-07-03,NO1,66.21213,2005,26
2005-07-10,NO1,72.652423,2005,27
2005-07-17,NO1,74.88975500000001,2005,28
2005-07-24,NO1,78.04083,2005,29
2005-07-31,NO1,79.58345,2005,30
2005-08-07,NO1,80.21182,2005,31
2005-08-14,NO1,80.906856,2005,32
2005-08-21,NO1,80.31389,2005,33
2005-08-28,NO1,80.935127,2005,34
2005-09-04,NO1,81.70568,2005,35
2005-09-11,NO1,82.12564,2005,36
2005-09-18,NO1,83.49388,2005,37
2005-09-25,NO1,83.94253,2005,38
2005-10-02,NO1,85.11754,2005,39
2005-10-09,NO1,85.154295,2005,40
2005-10-16,NO1,84.30799,2005,41
2005-10-23,NO1,82.65706,2005,42
2005-10-30,NO1,83.71279,2005,43
2005-11-06,NO1,89.316005,2005,44
2005-11-13,NO1,92.739475,2005,45
2005-11-20,NO1,93.092847,2005,46
2005-11-27,NO1,90.88659,2005,47
2005-12-04,NO1,87.4397,2005,48
2005-12-11,NO1,84.275633,2005,49
2005-12-18,NO1,81.38499,2005,50
2005-12-25,NO1,78.18034,2005,51
2006-01-01,NO1,74.50156,2005,52
2006-01-08,NO1,70.40435000000001,2006,1
2006-01-15,NO1,67.358047,2006,2
2006-01-22,NO1,63.840160000000004,2006,3
2006-01-29,NO1,59.8346,2006,4
2006-02-05,NO1,56.05663,2006,5
2006-02-12,NO1,52.466710000000006,2006,6
2006-02-19,NO1,48.797536,2006,7
2006-02-26,NO1,45.258784,2006,8
2006-03-05,NO1,41.514134000000006,2006,9
2006-03-12,NO1,37.559134,2006,10
2006-03-19,NO1,33.975187,2006,11
2006-03-26,NO1,30.57552,2006,12
2006-04-02,NO1,27.949128,2006,13
2006-04-09,NO1,25.493428,2006,14
2006-04-16,NO1,23.724048,2006,15
2006-04-23,NO1,22.339814999999998,2006,16
2006-04-30,NO1,22.174426999999998,2006,17
2006-05-07,NO1,26.494327000000002,2006,18
2006-05-14,NO1,34.654745,2006,19
2006-05-21,NO1,38.70814,2006,20
2006-05-28,NO1,43.204817,2006,21
2006-06-04,NO1,45.722428,2006,22
2006-06-11,NO1,49.335942,2006,23
2006-06-18,NO1,53.652567,2006,24
2006-06-25,NO1,57.258770000000005,2006,25
2006-07-02,NO1,58.091060000000006,2006,26
2006-07-09,NO1,58.64152299999999,2006,27
2006-07-16,NO1,59.503585,2006,28
2006-07-23,NO1,58.75314,2006,29
2006-07-30,NO1,58.0364,2006,30
2006-08-06,NO1,57.716,2006,31
2006-08-13,NO1,56.908612999999995,2006,32
2006-08-20,NO1,56.893706,2006,33
2006-08-27,NO1,57.5005,2006,34
2006-09-03,NO1,60.63908300000001,2006,35
2006-09-10,NO1,61.412054000000005,2006,36
2006-09-17,NO1,60.794729999999994,2006,37
2006-09-24,NO1,60.334109999999995,2006,38
2006-10-01,NO1,60.66001,2006,39
2006-10-08,NO1,63.045024999999995,2006,40
2006-10-15,NO1,63.885903,2006,41
2006-10-22,NO1,63.83370000000001,2006,42
2006-10-29,NO1,64.68714,2006,43
2006-11-05,NO1,65.141,2006,44
2006-11-12,NO1,66.321695,2006,45
2006-11-19,NO1,67.43504999999999,2006,46
2006-11-26,NO1,69.15872,2006,47
2006-12-03,NO1,70.83202,2006,48
2006-12-10,NO1,71.036386,2006,49
2006-12-17,NO1,71.99437,2006,50
2006-12-24,NO1,70.541334,2006,51
2006-12-31,NO1,69.43267,2006,52
2007-01-07,NO1,67.904484,2007,1
2007-01-14,NO1,67.19929,2007,2
2007-01-21,NO1,65.456825,2007,3
2007-01-28,NO1,61.739177,2007,4
2007-02-04,NO1,58.50785,2007,5
2007-02-11,NO1,54.312366,2007,6
2007-02-18,NO1,50.305944999999994,2007,7
2007-02-25,NO1,46.063452999999996,2007,8
2007-03-04,NO1,42.343265,2007,9
2007-03-11,NO1,39.424189999999996,2007,10
2007-03-18,NO1,37.799716,2007,11
2007-03-25,NO1,35.025212,2007,12
2007-04-01,NO1,32.579362,2007,13
2007-04-08,NO1,30.201504,2007,14
2007-04-15,NO1,28.652179999999998,2007,15
2007-04-22,NO1,27.937222000000002,2007,16
2007-04-29,NO1,31.306079999999998,2007,17
2007-05-06,NO1,36.107314,2007,18
